122.809	172.92	170.112
174.916	0.897895	343.2
276.511	99.4408	83.2303
329.802	29.3124	250.615
270.846	89.594	29.871
260.702	90.4455	111.895
65.8703	8.8872	227.932
93.5456	120.662	256.718
131.643	53.2905	291.485
37.7966	67.3867	263.493
5.35584	51.9931	23.5064
261.979	175.249	75.7354
56.1386	60.093	127.233
51.1874	92.8003	49.9136
120.068	141.42	206.175
270.642	94.22	31.9845
87.0694	88.9789	277.58
219.168	61.5765	130.936
192.572	90.944	241.871
66.2761	55.9033	158.177
127.23	22.1642	153.297
132.088	94.239	132.693
11.1401	78.0719	192.039
135.837	169.037	50.999
167.676	59.4282	270.406
291.333	73.6625	209.966
274.833	92.4574	259.073
246.569	85.0902	66.4325
63.6678	151.5	155.391
127.474	83.88	104.688
307.629	86.1626	195.432
213.933	36.6002	224.294
155.287	89.3023	200.669
91.6507	12.5503	354.169
184.83	110.78	16.8294
111.304	98.9191	183.579
68.5362	97.495	127.36
240.278	54.1506	282.21
88.6256	113.788	93.0306
350.955	93.2057	17.9652
21.384	149.56	335.62
3.34351	114.684	277.182
67.1959	27.2513	154.787
189.662	54.3177	125.181
180.749	101.702	168.859
166.283	51.5508	258.721
144.41	92.0581	62.6275
348.063	88.2773	60.7625
348.759	81.8575	353.931
204.718	92.6327	264.352
105.408	59.1651	275.28
85.9049	112.245	119.571
167.845	105.665	80.8257
175.861	81.3085	248.19
187.085	96.9617	95.1881
195.687	104.535	348.418
302.178	96.1388	71.1685
244.856	127.749	284.447
204.432	55.8306	199.237
311.495	75.7061	210.284
138.193	107.014	281.481
355.599	81.9051	341.317
279.28	102.156	109.042
223.812	98.0445	177.545
162.919	98.3608	127.217
89.3708	107.008	86.55
279.826	97.6459	284.932
277.497	109.525	248.066
198.169	104.112	4.97954
349.886	61.575	138.54
152.627	63.6613	141.173
147.113	56.1972	107.866
105.363	93.8543	314.651
34.8023	106.254	337.152
49.8409	139.937	130.126
13.8373	92.7672	10.8934
252.307	50.0633	264.938
252.695	105.779	60.2285
307.158	114.031	258.226
222.221	41.8319	219.109
237.933	149.413	39.6826
152.822	29.8878	302.33
169.181	70.3101	212.725
219.059	86.7438	198.042
231.137	132.806	323.067
350.529	61.8494	20.4251
140.328	108.178	244.271
3.98348	69.6435	191.477
280.045	95.9189	351.082
33.9276	159.781	307.747
271.43	109.198	183.02
250.398	109.503	55.568
177.671	83.0451	290.934
249.189	105.172	172.077
16.5721	63.2594	94.4808
18.831	99.4871	356.141
171.297	60.8728	96.7696
190.797	51.545	191.674
144.559	74.731	255.973
16.1263	113.143	243.829
26.5427	124.154	112.343
274.609	167.812	81.5831
191.478	39.2119	144.317
34.1005	32.4415	341.985
207.529	107.826	97.6253
6.48334	89.5824	353.729
155.899	167.409	205.894
102.256	175.518	275.104
10.0498	162.16	318.241
338.183	43.2563	235.388
173.456	102.84	252.516
352.157	161.725	196.777
292.032	144.615	298.968
348.722	65.8062	85.0085
332.265	144.338	347.348
134.736	50.0357	92.5672
36.3582	145.835	357.532
134.662	83.3058	124.503
188.688	13.8453	278.253
43.5464	74.6274	168.166
159.746	62.7448	2.24238
109.759	49.1145	158.26
65.5708	36.9246	294.737
164.945	95.6938	277.826
106.071	99.7274	272.759
86.7377	86.5688	65.7476
35.0037	111.304	140.815
91.9594	62.4754	295.668
210.157	153.877	17.9403
120.657	37.9235	301.298
307.604	40.0954	0.431423
301.889	99.1162	192.745
355.909	161.207	265.626
2.33589	77.5452	93.3951
77.2362	80.42	192.586
177.462	87.9501	119.339
47.0302	68.5362	117.526
354.366	69.7295	161.862
52.2745	48.1811	116.159
276.691	92.9214	351.991
187.033	145.191	100.758
122.216	155.612	204.552
183.322	92.6069	188.922
243.592	138.97	195.502
241.085	24.2923	206.781
241.64	91.837	199.289
0.0866553	77.9864	242.646
238.788	115.68	90.5973
287.903	29.9607	270.845
301.543	115.673	85.8434
266.47	127.456	86.5689
279.371	168.913	275.905
107.986	81.4801	221.401
333.911	32.2826	288.067
35.6154	156.227	124.471
253.057	144.296	264.273
317.523	17.8238	236.225
35.2053	47.7479	118.065
115.136	77.2941	179.159
260.287	37.6082	269.606
196.228	168.052	93.7367
216.45	131.184	238.823
308.009	88.8229	318.019
188.92	55.9569	344.656
251.546	89.8663	199.117
173.467	110.044	172.294
277.211	166.654	176.093
151.791	153.715	217.032
254.922	102.738	165.298
317.512	94.2739	182.49
210.072	81.4035	303.173
123.221	124.143	204.858
20.2695	164.198	41.0704
254.386	19.2941	254.707
283.546	83.3883	94.0596
98.5445	115.097	118.175
209.733	140.247	24.656
100.955	116.213	69.9854
93.7354	90.66	74.3311
182.108	91.1514	258.253
137.594	159.253	279.327
31.7679	172.223	276.309
196.769	63.757	71.3128
349.653	82.9357	348.378
146.609	100.498	7.26604
331	18.1668	41.4131
343.796	127.343	105.548
93.0342	79.4154	274.998
230.936	64.4718	314.223
144.833	137.026	120.922
343.815	82.2984	300.808
199.785	96.7443	165.154
196.078	178.859	204.036
197.639	120.65	170.544
225.236	71.6649	28.2828
241.28	58.0571	108.002
335.824	72.1227	19.0398
298.687	91.1515	262.174
68.7907	75.6044	121.381
278.602	84.6576	280.26
353.504	158.355	160.382
115.482	155.917	189.172
288.088	157.736	222.303
290.236	102.026	287.883
74.4392	84.6277	78.1
66.807	31.7336	22.7901
359.02	44.5407	92.561
276.29	85.0295	28.2719
24.1208	113.19	10.4364
212.816	112.799	358.089
275.425	62.7638	340.675
332.04	108.365	191.004
121.297	69.5351	344.277
18.8248	137.179	191.597
258.359	82.5614	243.354
203.114	85.7084	85.6906
218.152	146.139	39.514
212.324	168.343	160.621
215.004	133.457	254.02
250.225	47.8498	135.263
33.2081	91.2862	276.938
279.789	112.165	98.575
113.856	49.3204	331.072
15.5956	171.464	273.93
314.245	77.6954	345.885
328.097	120.558	31.8667
176.235	101.843	2.9784
80.7397	28.47	159.244
276.86	146.254	172.715
297.709	132.237	167.463
263.472	116.28	30.2901
109.258	140.748	123.753
284.033	153.15	241.4
94.8798	12.4091	336.88
181.874	88.8007	285.789
28.2137	165.418	127.348
345.811	159.011	102.875
357.673	101.025	265.16
350.049	77.0697	308.995
118.672	35.9768	57.0081
263.908	45.0111	335.843
23.5878	74.7945	39.3597
321.16	135.942	188.358
28.8605	75.0085	10.9294
144.326	98.1449	52.9592
